LAMBX,LAMBY,model,order,seasonal_order,train_n,test_n,rmse,mae,bias,aic,bic,model_file,elapsed_seconds
7560,22090,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4432729504733959,1.238138832352337,-0.22478442930153722,1643.3938418322014,1663.4132771677341,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_22090.pkl,1.561
7560,22170,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.484928387088905,1.272995159946456,-0.22858637467759377,1652.0241259043255,1672.0435612398583,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_22170.pkl,1.568
7560,22250,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.302900620177706,1.11767321110006,-0.17836454776853702,1617.4021850196368,1637.4216203551696,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_22250.pkl,1.567
7560,22330,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2987075210746626,1.0887612283568406,0.0984086458737476,1619.717569931765,1639.7370052672977,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_22330.pkl,1.559
7560,22410,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3014675552908508,1.0910772881226987,0.09554381347250362,1620.7094648022655,1640.7289001377983,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_22410.pkl,1.567
7560,22490,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4047955488385921,1.192322940618195,-0.25422710378846486,1635.269249622961,1655.2886849584938,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_22490.pkl,1.56
7560,22570,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4130859711182036,1.200954692362745,-0.2536937943028376,1637.1354226126507,1657.1548579481835,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_22570.pkl,1.56
7560,22650,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.452233220552847,1.232330797332717,-0.390101769895812,1648.9960325639945,1669.0154678995273,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_22650.pkl,1.551
7560,22730,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4476959952810535,1.2323522102880544,-0.36231359564344306,1646.7402021550806,1666.7596374906134,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_22730.pkl,1.553
7560,22810,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4301121724390076,1.2094534343089194,-0.3843288346002593,1646.74073875028,1666.7601740858127,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_22810.pkl,1.544
7560,22890,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4230544256133018,1.1999377925702075,-0.38046926800144837,1646.0708316738346,1666.0902670093674,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_22890.pkl,1.553
7560,22970,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4366012939039923,1.2164459495065307,-0.38640663115081564,1647.216637612235,1667.2360729477678,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_22970.pkl,1.552
7560,23050,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.42728699779151,1.2054873701335225,-0.3820961399902923,1646.4720239375868,1666.4914592731195,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_23050.pkl,1.551
7560,23130,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.410083002356909,1.1867292315125997,-0.3321877817812997,1640.7868309214418,1660.8062662569746,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_23130.pkl,1.544
7560,23210,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3858351488943195,1.1592521582543553,-0.29267506560446743,1634.9182425602428,1654.9376778957756,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_23210.pkl,1.544
7560,23290,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.411533070564648,1.187658321566361,-0.36441564458217185,1643.4885004259331,1663.507935761466,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_23290.pkl,1.551
7560,23370,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.450012206323931,1.2012300110289902,-0.27874967762304537,1642.1374684731395,1662.1569038086723,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_23370.pkl,1.55
7560,23450,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4391696695956604,1.185762760146196,-0.26124174824085894,1637.960659063584,1657.9800943991168,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_23450.pkl,1.551
7560,23530,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4448784351104087,1.1939130861234872,-0.2745596473951291,1640.8262809184457,1660.8457162539785,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_23530.pkl,1.543
7560,23610,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4473974773293525,1.1971843982978003,-0.2698721085714072,1626.752919646833,1646.7723549823659,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_23610.pkl,1.552
7560,23690,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.444142381356808,1.190533632155592,-0.25826716641124153,1624.5974274239493,1644.616862759482,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_23690.pkl,1.553
7560,23770,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.438551545549485,1.1748034253109882,-0.22635530562362008,1619.5573048576528,1639.5767401931855,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_23770.pkl,1.545
7560,23850,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4727721579572226,1.1701824862959433,-0.3244569173214383,1603.1981664086247,1623.2176017441575,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_23850.pkl,1.551
7560,23930,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4743653304113802,1.1756926979916373,-0.3266386043412663,1603.7534833536206,1623.7729186891534,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_23930.pkl,1.551
7560,24010,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.478534336096341,1.171864271544777,-0.19275958942162372,1613.1203449354284,1633.1397802709612,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_24010.pkl,1.552
7560,24090,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4796219372939432,1.1742092991346063,-0.18441093859414415,1615.191393000954,1635.2108283364867,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_24090.pkl,1.552
7560,24170,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4788320557049726,1.1726478720684232,-0.1882387454121365,1614.3078759433743,1634.327311278907,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_24170.pkl,1.55
7560,24250,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4801453262793738,1.1713944908547023,-0.20009584114791212,1611.1502991377554,1631.1697344732881,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_24250.pkl,1.551
7560,24330,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4810851311615032,1.1697933708242196,-0.20456194121694704,1609.998644020995,1630.0180793565278,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_24330.pkl,1.551
7560,24410,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4791031375490442,1.170720295660755,-0.1964167800259962,1612.0046559893754,1632.024091324908,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_24410.pkl,1.552
7560,24490,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4789675267178377,1.1724409943639496,-0.19294270971675276,1612.8957919859477,1632.9152273214804,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_24490.pkl,1.559
7560,24570,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4826245088658818,1.1745944906358825,-0.025439455735014344,1618.783484106354,1638.8029194418868,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_24570.pkl,1.552
7560,24650,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4822735983250228,1.1740477208385391,-0.0192624579354235,1617.9383961748574,1637.9578315103902,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_24650.pkl,1.56
7560,24730,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4834760363095105,1.1755299431899653,-0.029024869276350358,1619.055342336568,1639.0747776721007,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_24730.pkl,1.561
7560,24810,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5227472344444952,1.2053735744788334,0.13128650371954576,1611.4326772919471,1631.45211262748,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_24810.pkl,1.561
7560,24890,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5238098525775208,1.2062130421848387,0.14820639208067118,1610.4999712548947,1630.5194065904275,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_24890.pkl,1.559
7560,24970,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5235178256221755,1.205025593447562,0.15520853334561513,1610.140175203549,1630.1596105390818,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_24970.pkl,1.55
7560,25050,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5412019886549926,1.2236901575029062,0.0938557908343931,1602.6889047396871,1622.70834007522,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_25050.pkl,1.558
7560,25130,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5532820686060118,1.2306160700837194,0.04322493813786452,1606.0249536098884,1626.0443889454211,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_25130.pkl,1.552
7560,25210,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5802821224088288,1.2438107894074646,-0.00672315566094725,1612.7526811346138,1632.7721164701466,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_25210.pkl,1.552
7560,25290,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5937209639749916,1.2550550183638887,-0.024667639646905087,1615.28509221002,1635.3045275455527,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_25290.pkl,1.559
7560,25370,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5815352015124953,1.244748335081615,-0.008945424015377318,1613.0935084069429,1633.1129437424756,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_25370.pkl,1.559
7560,25450,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.673161277341876,1.3337733650345662,-0.027956028091870238,1615.5857688657638,1635.6052042012966,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_25450.pkl,1.552
7560,25530,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.674803829271058,1.3368302714908145,-0.03478838830208104,1615.5910562600484,1635.6104915955812,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_25530.pkl,1.552
7560,25610,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6728217928037368,1.3284406853170214,0.01734665397705022,1616.7492040470904,1636.7686393826232,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_25610.pkl,1.552
7560,25690,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6232896776928918,1.3092839920597026,0.09560421506928296,1607.9683848897635,1627.9878202252962,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_25690.pkl,1.551
7560,25770,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6467558701848597,1.3158478140357441,0.05297283844692705,1612.2320651459377,1632.2515004814704,results_sarima/all_9892_best_model/models/sarima_lambx_7560_lamby_25770.pkl,1.545
7640,18330,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.1619603788965396,0.9343326874520682,-0.10733175979342507,1394.1352521736803,1414.154687509213,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_18330.pkl,1.553
7640,18410,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.1899909522051266,0.9864632564606248,-0.33300100667541277,1393.10131416609,1413.1207495016229,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_18410.pkl,1.544
7640,18490,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.1899909522051266,0.9864632564606248,-0.33300100667541277,1393.10131416609,1413.1207495016229,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_18490.pkl,1.543
7640,18570,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2191378177695331,1.0086793750962315,-0.1854376788650006,1431.5667121544973,1451.58614749003,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_18570.pkl,1.534
7640,18650,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2185378372493858,1.0075144782832732,-0.18571399209571118,1431.088796934111,1451.1082322696438,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_18650.pkl,1.536
7640,18730,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2224973933923786,1.01109193279045,-0.18372598227114093,1433.5318644234458,1453.5512997589785,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_18730.pkl,1.537
7640,18810,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2492386547441154,1.0240015523470276,-0.14081039982080149,1453.044483618468,1473.0639189540007,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_18810.pkl,1.536
7640,18890,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.1826740983907873,0.939656324036077,-0.017818037412069703,1450.662671799392,1470.6821071349248,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_18890.pkl,1.533
7640,18970,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.1949686031357583,0.9537290995742334,-0.047974154075819585,1463.4601617975404,1483.4795971330732,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_18970.pkl,1.536
7640,19050,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2809985405043707,0.9463328301815728,0.29690591902823543,1504.2197635946727,1524.2391989302055,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_19050.pkl,1.527
7640,19130,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.280899595495433,0.9457239682931741,0.29822467203374775,1503.6899870537286,1523.7094223892614,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_19130.pkl,1.52
7640,19210,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2678597711874777,0.9411583475835671,0.25874378865345055,1491.6642744578712,1511.683709793404,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_19210.pkl,1.52
7640,19290,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2349521322904153,0.9531648995642645,0.19026880209873512,1513.4973130636185,1533.5167483991513,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_19290.pkl,1.511
7640,19370,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2176638494644743,0.9496266261587073,0.061658595166887285,1502.952385851428,1522.9718211869608,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_19370.pkl,1.511
7640,19450,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2264589529515377,0.9512368038594614,0.13399713213431713,1508.9803676160734,1528.9998029516062,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_19450.pkl,1.513
7640,19530,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2268041621050938,0.9506365325243892,0.14510158041189883,1509.561748782829,1529.5811841183618,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_19530.pkl,1.511
7640,19610,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2139682272538455,0.9516102240535732,0.16784435745923756,1518.264928623224,1538.2843639587568,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_19610.pkl,1.502
7640,19690,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6124286590994703,1.2860223726769873,0.9111242514905299,1542.3346445959141,1562.354079931447,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_19690.pkl,1.502
7640,19770,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5967266751215825,1.2488150562235094,0.4794162315446438,1589.9660531721095,1609.9854885076422,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_19770.pkl,1.504
7640,19850,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5789644442793913,1.2327408444520551,0.4957425356735099,1586.1739097048849,1606.1933450404176,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_19850.pkl,1.505
7640,19930,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5248268580859992,1.180397416754692,0.5712379243923894,1574.4639052985267,1594.4833406340595,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_19930.pkl,1.505
7640,20010,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5107250896477127,1.2259485751924588,-0.395460575173784,1570.651717047761,1590.6711523832937,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_20010.pkl,1.503
7640,20090,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5148812879577924,1.2256252660447922,-0.3692597660459361,1573.0823516575442,1593.101786993077,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_20090.pkl,1.497
7640,20170,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6382385358621192,1.3083016661258682,-0.4137302461037642,1591.168720301706,1611.1881556372387,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_20170.pkl,1.496
7640,20250,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6352227144227247,1.307656136000312,-0.41736054019802477,1590.5504366674854,1610.5698720030182,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_20250.pkl,1.495
7640,20330,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6421492174148469,1.2986716917887147,0.051671608456623795,1623.5315947665208,1643.5510301020536,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_20330.pkl,1.484
7640,20410,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6601354170530658,1.3375993956025212,-0.2865226439769771,1622.2504302820016,1642.2698656175344,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_20410.pkl,1.488
7640,20490,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.516383517327185,1.1720044678307342,0.18930556240719776,1624.024380707128,1644.0438160426609,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_20490.pkl,1.489
7640,20570,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.7994680794274729,1.479976504159837,-0.928551670709583,1656.0886960826342,1676.108131418167,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_20570.pkl,1.477
7640,20650,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.7650049525471592,1.4302406921519915,-0.7249416568633493,1657.3880487606834,1677.4074840962162,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_20650.pkl,1.481
7640,20730,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.7518324740306708,1.4655751354450597,-0.902265023713061,1649.5776243195792,1669.597059655112,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_20730.pkl,1.471
7640,20810,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.706087244444361,1.4314616516489178,-0.8554274502819234,1646.4133951953236,1666.4328305308563,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_20810.pkl,1.471
7640,20890,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.7423809275214732,1.4511495621598396,-0.8460939177972465,1648.4279935637692,1668.447428899302,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_20890.pkl,1.481
7640,20970,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.9005959068999096,1.6067037309415515,-1.0494326507977734,1663.5353539124449,1683.5547892479776,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_20970.pkl,1.48
7640,21050,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.8402249859881958,1.5595631145053848,-1.017529903477029,1655.0542958904543,1675.073731225987,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_21050.pkl,1.48
7640,21130,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.9098450064121533,1.6132244797701585,-1.0531191109671318,1665.3372424607605,1685.3566777962933,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_21130.pkl,1.479
7640,21210,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.9063173794911328,1.6089418822889163,-1.0439496841218927,1665.8222308245827,1685.8416661601154,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_21210.pkl,1.472
7640,21290,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.8416907491670618,1.5406496060896513,-0.9005605398681364,1665.1504490176646,1685.1698843531974,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_21290.pkl,1.471
7640,21370,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.8301981768030318,1.5298993180408906,-0.8712662198877913,1665.4416531349793,1685.461088470512,results_sarima/all_9892_best_model/models/sarima_lambx_7640_lamby_21370.pkl,1.478
