center_index,LAMBX,LAMBY,existing_cells_5x5,complete_5x5,persistence_MAE_C,persistence_RMSE_C,convlstm_MAE_C,convlstm_RMSE_C,convlstm_BIAS_C,convlstm_R2,MAE_improvement_percent,RMSE_improvement_percent
76,1320,23530,25,True,1.3802498139020583,1.805773726035088,1.180130880040002,1.5396450887950575,-0.0821154380043164,0.8963300338068879,14.498747389525565,14.737651423490659
77,1320,23610,25,True,1.4515727605122752,1.8923564425873682,1.2308821206176646,1.593965005142316,-0.025148894586130826,0.8948416294405446,15.20355340759678,15.768246971330075
78,1320,23690,25,True,1.3955133175210308,1.8287039800671607,1.1881710338327864,1.5496178095290718,-0.002406252632529288,0.8889461270570506,14.85777893231174,15.261418664809776
79,1320,23770,25,True,1.5524514098612938,2.0164448435169184,1.3395087553548328,1.7152244477424705,-0.04324880912279663,0.8839329847276166,13.716542311973983,14.93819167644992
80,1320,23850,25,True,1.5384366285128246,1.9985158108392167,1.3254310685545068,1.697386106078843,-0.055681591228022825,0.8856348477262018,13.845585577627983,15.067666871943496
81,1320,23930,25,True,1.5080018303771465,1.9642256096088633,1.3058293966316272,1.678972629256163,0.044562326990598665,0.8858877519367078,13.406643790011621,14.52241427650985
82,1320,24010,25,True,1.297826084133434,1.7117148311632273,1.158118538234545,1.5038543125019566,-0.11417632407330452,0.881941708595706,10.764735553313567,12.143408170391051
83,1320,24090,25,True,1.3004625092823123,1.707297817557976,1.1539980299929355,1.497831986321377,-0.1634171174479016,0.8828510463923674,11.262491478528382,12.268851344061776
84,1320,24170,24,False,1.2077242403974366,1.5973627787475577,1.0930785638772151,1.422991070213932,-0.13780209755699024,0.8765025654501859,9.492703109320223,10.916224595538981
85,1320,24250,19,False,1.210268280001066,1.5972368329299056,1.0691443063063715,1.3984914347603044,-0.15832526236083308,0.880305292965587,11.660552955628171,12.443076322315385
86,1320,24330,14,False,1.222201619955481,1.611125787314598,1.0901303286909727,1.417538505266113,-0.058897640394127884,0.8769623325597786,10.806015072154713,12.015652879043898
87,1400,23290,14,False,1.3421369441453226,1.7569907788732302,1.169946725229551,1.5128405378453318,0.055584374673933366,0.8970305112841,12.829556601276845,13.895931837756915
88,1400,23370,19,False,1.324283045822553,1.7378879210877656,1.131590413562023,1.484197592510191,-0.009239858879632799,0.8998351495322174,14.550713525207348,14.597623097511763
89,1400,23450,23,False,1.3790471785383904,1.8057224390404283,1.178177755040002,1.5375933850889765,-0.004698339598141369,0.8965256588770131,14.56581229594216,14.848852080164502
90,1400,23530,25,True,1.3776132264256367,1.8044553651772894,1.1832814953263218,1.544061837449455,-0.06500781409504455,0.8952077130492905,14.10640718102926,14.430588461923552
91,1400,23610,25,True,1.4496300597636376,1.8906398423836936,1.2292365780811856,1.594646400422452,-0.06513716797383155,0.8944031191363568,15.203429329989692,15.655728570072709
92,1400,23690,25,True,1.3993987754800603,1.8332585952680123,1.1893891467748143,1.5524645521532272,-0.04509208248678343,0.8888444786887514,15.00713251897785,15.316663117771146
93,1400,23770,25,True,1.5423682439558821,2.002701662851844,1.3311897228427996,1.7061100955220685,-0.07602588431246296,0.8846240878360466,13.69183539278854,14.809573129700691
94,1400,23850,25,True,1.51901017858627,1.9748265756111412,1.3150031048318613,1.686887458636055,-0.012782230959459106,0.8860164214482266,13.430263775077288,14.580476105147559
95,1400,23930,25,True,1.5072155016423594,1.9639229800173656,1.3055553453923594,1.6847857583479169,0.02474560150936949,0.8848984521408396,13.379649826468615,14.213246879314001
96,1400,24010,25,True,1.5067066683138441,1.9619212551915537,1.3038147777236246,1.675114180989037,0.011901222920660395,0.8864382786849504,13.465918407149275,14.618684284273886
97,1400,24090,25,True,1.2997225285899738,1.7068941445018062,1.1492100450090519,1.4937404578858207,-0.148031340607,0.8834668275309161,11.580355058106747,12.487809352594565
98,1400,24170,24,False,1.2082793582489268,1.5961925679557825,1.1049346641519353,1.4348786240426996,-0.15921237885566028,0.8742110777672082,8.553046395393332,10.106170593168152
99,1400,24250,19,False,1.2150324240092543,1.6008280313269794,1.0656867437512647,1.396973732279185,-0.197901619021039,0.8805051477135252,12.291497519481181,12.734303439127856
100,1400,24330,14,False,1.2251156816650164,1.614952339276279,1.0708741038954996,1.404653755889909,-0.12106267133319301,0.8792592352541647,12.589960285210932,13.021968405619493
101,1480,23290,17,False,1.3385753649236094,1.7532261868493404,1.1526629071231245,1.4990907654711747,0.004222434058881931,0.8986229660328159,13.88883007055002,14.4953014781774
102,1480,23370,21,False,1.321230321102513,1.7348858395525917,1.1408711026709573,1.4914980698270157,-0.04841474026689697,0.8985841112988903,13.650853719512979,14.029036618821157
103,1480,23450,24,False,1.3803422276781843,1.8055406050967673,1.1764471881594734,1.5350195219889877,-0.011277534033169247,0.8969392685750731,14.771339703319386,14.982830202995135
104,1480,23530,25,True,1.4461609578375239,1.889253383352999,1.2324063127290088,1.5986215763989797,0.00025872363744236385,0.8935296879009105,14.780833623675406,15.383421277150939
105,1480,23610,25,True,1.4477335800185014,1.8906116805786128,1.2343446870957338,1.6013405948906836,-0.0294829799994399,0.893134606773995,14.739513945655707,15.300396620812116
106,1480,23690,25,True,1.39468088776397,1.8274312593654243,1.1913798188413325,1.5561895581737497,-0.04375035182730563,0.8879232702931303,14.576887853434426,14.842785456447936
107,1480,23770,25,True,1.5423682439558821,2.002701662851844,1.3315846163514145,1.7069177087425147,-0.09999638327175991,0.8845148320897664,13.666232330085299,14.76924694255926
108,1480,23850,25,True,1.5279370995167778,1.9856818504521365,1.325496860613545,1.6993529154836386,-0.059378960086282594,0.8849232377532618,13.24925214311872,14.419678303616527
109,1480,23930,25,True,1.5063366814965347,1.9618646824350323,1.308389993644665,1.6830919783497835,0.009440759946415536,0.8855130236514599,13.140932587209589,14.209578600458874
110,1480,24010,25,True,1.5090194829187384,1.9633800645791843,1.3049520092028142,1.675319110650884,-0.029441053618114377,0.8867381906609257,13.523183499342098,14.671685789477602
111,1480,24090,25,True,1.2985198438222711,1.7073736183491734,1.1529428727311408,1.4978697097706457,-0.12352495784565434,0.8828625431084649,11.210993176863264,12.270536824921368
112,1480,24170,24,False,1.3124884182826773,1.7183748764450022,1.1591075787822147,1.5039030447287949,-0.128232696561434,0.8822015081672634,11.68626232154897,12.481085161109293
113,1480,24250,20,False,1.2074469002609889,1.596047617023525,1.0731468800589732,1.4058551740258545,-0.18416252277384854,0.8792053152451234,11.12264399974747,11.916464206272307
114,1480,24330,15,False,1.2226642040496176,1.6115161096386104,1.074322547877309,1.4168864115026898,-0.2582732032119511,0.8771091811044871,12.132657166291638,12.077428017742072
115,1560,23210,17,False,1.3508325765576217,1.7680783285746413,1.1825140248174253,1.5220750633771578,-0.0009922804819225272,0.8961927075564171,12.460356276654874,13.913595411567663
116,1560,23290,20,False,1.3272433144201514,1.7385850419959687,1.1395741056006448,1.4906047003342027,-0.02922497007385875,0.8992085674708795,14.139774281062849,14.263342641960971
117,1560,23370,23,False,1.3221553622518394,1.7351230718713748,1.1335644576419404,1.4858272704081903,-0.07374790308102759,0.8993409577724286,14.263898933079918,14.367614926260684
118,1560,23450,25,True,1.3827474560592043,1.8069668924723226,1.1851403927163433,1.5492812416910966,-0.10856700230262326,0.8950981935345537,14.290900516717365,14.260673610276063
119,1560,23530,25,True,1.48496765080257,1.9257025601765854,1.2627858559805194,1.621811860648302,0.028246783857319116,0.8980402707742643,14.96206295820448,15.780770395840195
120,1560,23610,25,True,1.4883903552822004,1.931389040159213,1.261642074937847,1.6205714291847149,-0.04255607897875818,0.8984410447943008,15.234463159455354,16.092957167701236
121,1560,23690,25,True,1.3921832103182274,1.826859115791158,1.2021677685930814,1.5718083195663601,-0.007576542800493973,0.8847267903038876,13.64873820606643,13.961163946369394
122,1560,23770,25,True,1.5412581635227256,2.0016228076144627,1.3304445406113588,1.7060897013141825,-0.10312102438673501,0.8846179227294918,13.67802149573227,14.764675201343106
123,1560,23850,25,True,1.5383441653326637,1.997478713248413,1.3324446135599453,1.7091384158556984,-0.07794070354112313,0.8839848231601096,13.38449200203474,14.435212524683148
124,1560,23930,25,True,1.5274282591305433,1.9854827211832122,1.3201109033067617,1.6940939035911955,-0.07586364675516558,0.885504670174581,13.572968457568843,14.675968442493868
125,1560,24010,25,True,1.508233140068513,1.9637887441320967,1.305093340031203,1.6771598680080568,-0.006622562355514371,0.8864852728770307,13.468726726697046,14.595708269563206
126,1560,24090,25,True,1.297826034729399,1.71275212908326,1.157974723088973,1.5047476297341813,-0.0869149658880666,0.8817981119370214,10.775813390859087,12.144460124560565
127,1560,24170,24,False,1.3029140504171846,1.7091350256134488,1.1693148405655571,1.513378793365836,-0.13961140211812884,0.8804589697811052,10.253877437951479,11.45352645133179
128,1560,24250,21,False,1.2073543029841618,1.5965141978448656,1.0757649833686258,1.409169845669304,-0.09985798316129814,0.8787072348495185,10.898981292425326,11.734587292017677
129,1640,23050,9,False,1.3151712267626006,1.7430846574353032,1.1800431173008752,1.5346557465908586,0.0678242040275976,0.8999895220096605,10.274564004441768,11.957474925579207
130,1640,23130,14,False,1.3160499692735135,1.744425492699975,1.1846066950428387,1.5364678551161288,0.24277541198518737,0.8996811225002488,9.987711507887058,11.921267973559297
131,1640,23210,19,False,1.3057815594104127,1.7334162036168057,1.1357560065143313,1.490156758564674,0.00865446297136531,0.9052681100762128,13.020979785688771,14.033527813145296
132,1640,23290,22,False,1.5069379709474915,1.9568471268836367,1.2346742049507473,1.5963621448553162,-0.007286365554908378,0.9061725166518205,18.067350564241046,18.421724266341048
133,1640,23370,24,False,1.3962073101146038,1.8225461271916505,1.1871519909204982,1.547788534652666,-0.03627248299993044,0.8961004487304303,14.973085850477737,15.075480858328488
134,1640,23450,25,True,1.3816374603186792,1.8065368632618295,1.192213201390495,1.5591826703978588,-0.10096517345841344,0.893700879952952,13.710127610791108,13.692175227321696
135,1640,23530,25,True,1.4983348793502653,1.9464667093048833,1.2675415377833026,1.6284620908037608,-0.04431661469973865,0.8981595066111175,15.403321697152473,16.33753184582784
136,1640,23610,25,True,1.4834874918017533,1.9238425855747354,1.2639399765819228,1.6250106408342144,-0.0282250879871746,0.8976303835310083,14.799418022270045,15.533076717461627
137,1640,23690,25,True,1.4816374024453811,1.9202399947190454,1.2672579162767041,1.6299030384701167,-0.012615262965820764,0.8965613681473671,14.469092492863133,15.119826534568586
138,1640,23770,25,True,1.395559686736637,1.8289303667906958,1.2069055026157602,1.5768980887971895,-0.09645148320511246,0.8850732143698736,13.518173813262257,13.780310205891453
139,1640,23850,25,True,1.531729875506349,1.9903560112893381,1.3250133644972104,1.702348385755049,-0.054963222154305005,0.8846604320324765,13.495624412287691,14.47015628865913
140,1640,23930,25,True,1.4420905876336112,1.8685526817734521,1.2415179482882603,1.5920141599162319,-0.043583412064544365,0.8973460960839396,13.908463245327686,14.799610658809804
141,1640,24010,25,True,1.505596672573319,1.9615958765963755,1.3093786319023366,1.6841500110086485,0.031477654233891914,0.8852412626657005,13.032576668465438,14.143885032483436
142,1640,24090,25,True,1.306429323942765,1.733733736359272,1.1986232831674413,1.5505991463109061,-0.031048363607090783,0.8748999788336953,8.25196118914173,10.563017042797851
143,1640,24170,24,False,1.4419519034499486,1.8671920736327274,1.2097808245042205,1.5557774256325239,-0.1195178812681581,0.8919835403633777,16.101166647115353,16.678233182209734
144,1640,24250,22,False,1.3360777086510247,1.7525955819980708,1.1223353651471981,1.4627867533949328,-0.20230112419869478,0.8916218099745312,15.997747894441877,16.535978498401633
145,1640,24330,17,False,1.3597595186612872,1.7830038173511091,1.1558702594146588,1.5039802837628824,-0.22431739715378557,0.8854693217063293,14.994508694255126,15.649071015605202
146,1640,24410,12,False,1.3716004589550148,1.7982621001055903,1.1872820858598085,1.5389388363383911,-0.0325707533533765,0.8802696715025428,13.438197099732195,14.420771240853725
147,1720,23050,14,False,1.3153562872195883,1.7439653639676367,1.1839994629922561,1.5532743355917507,-0.3349354661911533,0.897532653099223,9.986406383094529,10.934335756648935
148,1720,23130,18,False,1.3153562872195883,1.7439653639676367,1.1561925854537356,1.516941795951184,-0.13477356846303878,0.9022702037230756,12.100425056871424,13.0176649552236
149,1720,23210,22,False,1.306151694439827,1.734621835259131,1.139384429395254,1.4977741223769896,-0.06035535496544992,0.9043147807018008,12.76783284472138,13.654141096797577
150,1720,23290,24,False,1.5062904957816294,1.9553527131273394,1.227886528135118,1.590005006580146,0.005517900706881401,0.9068426936104272,18.482754052168726,18.684491247763983
151,1720,23370,25,True,1.3944496345343576,1.819574425774178,1.199282580013081,1.5674287993436933,-0.12371684841046611,0.8933424239739747,13.995991657773121,13.857395600798455
152,1720,23450,25,True,1.5040240574500607,1.9544618747992122,1.2705839300023307,1.6361808718991064,-0.02862042613210334,0.8974484054850118,15.521036800668405,16.284840702395574
153,1720,23530,25,True,1.4919518286381244,1.936553775931031,1.2692095450402188,1.631613276616543,-0.05842970037327995,0.8974026343582588,14.929589502982012,15.746554684126066
154,1720,23610,25,True,1.480897273540938,1.9192377063668078,1.2716585453961537,1.6360790477974367,-0.012241626425433446,0.8957523439804601,14.129185858008812,14.753704433277392
155,1720,23690,25,True,1.4382515765250998,1.8640954660276943,1.2539011049226518,1.6043054680957805,-0.027032987151732607,0.8958746641969567,12.817679091153826,13.93651788046644
156,1720,23770,25,True,1.4383904018631475,1.8647690493996674,1.2410393855176955,1.592517674228533,-0.05316510937149937,0.8972822741411582,13.720267883449662,14.599736908910053
157,1720,23850,25,True,1.4446345284291708,1.8730413350280744,1.2392658935885645,1.5935165545119518,-0.09267425889995339,0.8971745919596834,14.215957794108295,14.923577781690161
158,1720,23930,25,True,1.4426456490233472,1.8699013315745396,1.2383173572917872,1.5913308037329639,-0.08097246859936004,0.8974585157028397,14.163442829490924,14.897605725913198
159,1720,24010,25,True,1.4395468021078754,1.8655316227462597,1.2597945687067278,1.6129505717028827,-0.033706132181257585,0.8948801173326033,12.486723817380796,13.539360467744364
160,1720,24090,25,True,1.4359852087707237,1.859704639100827,1.2141795480394673,1.5613282592990156,-0.032476433993047525,0.8914366982246429,15.446235753440199,16.044288621341355
161,1720,24170,24,False,1.442229335336747,1.86670142151033,1.2245197419652665,1.5731557422144602,-0.0675239139525125,0.8895418019296366,15.095351899817473,15.725368605460469
162,1720,24250,23,False,1.32835337368015,1.7444202249689067,1.1427603129652448,1.4883154171197208,-0.03783281063393903,0.8879020206242874,13.971663293234016,14.681371161799662
163,1720,24330,18,False,1.3354302052542857,1.7523183487828036,1.1514910010691597,1.4994049162239427,-0.04455004876460553,0.8861378252131793,13.77377892617767,14.433075630038331
164,1720,24410,13,False,1.3574006030341192,1.7791045044245923,1.1981401046484736,1.5547000883666673,-0.07307650224683905,0.877597834454513,11.732755829757242,12.613335276249167
165,1800,22730,5,False,1.13760409853615,1.5332349319857093,1.0906567780867866,1.4496514934995761,-0.15963880801840472,0.9005308662190201,4.126859292241859,5.451443659575595
166,1800,22810,7,False,1.140610538733215,1.5335712891138573,1.1123026760500079,1.4516654215221771,0.11270308781287716,0.9003293775663109,2.481816686933864,5.340858176799058
167,1800,23130,21,False,1.3132746976134293,1.742297722010651,1.1424358202063518,1.5016085844928668,-0.03673427662950881,0.9041214612297309,13.008617139851802,13.814466636621868
168,1800,23210,24,False,1.3043015345062623,1.7326502012177365,1.1560131782298833,1.5172775879096447,-0.10977647659626413,0.9016865274844164,11.36917747570641,12.430242016347222
169,1800,23290,25,True,1.5022663254080604,1.9503705643985727,1.232655337295744,1.5972533057792788,-0.07657083199048462,0.9057189852070744,17.946950121449465,18.105136791181174
170,1800,23370,25,True,1.4910267945465172,1.9371006977551033,1.233353536290002,1.5984381276912139,-0.05419644506632675,0.9046985332433892,17.28159810400216,17.482961544351507
171,1800,23450,25,True,1.494264523261791,1.9386448736839497,1.2722009028912031,1.6382445490286741,-0.045676748362213894,0.8966502823714634,14.861064886011684,15.495376627924314
172,1800,23530,25,True,1.4896855173455026,1.9327918970919498,1.2714622843386838,1.6366460676899446,-0.07629076139889417,0.8965709464472417,14.648946402840426,15.322178753314406
173,1800,23610,25,True,1.4797871860500622,1.9191004037117936,1.2765779733437284,1.6443060227215194,-0.03443173012393807,0.8945285480806784,13.732326825234392,14.318916324481282
174,1800,23690,25,True,1.4394079838275469,1.8645358476574188,1.252606076956016,1.6051695577999079,-0.03208038831176193,0.8957092334323268,12.977690062188191,13.910501650229769
175,1800,23770,25,True,1.438575398800662,1.86414635100332,1.247414150467413,1.6005498255463995,-0.03473056983771311,0.8963171783335712,13.288232823432114,14.14033427767341
176,1800,23850,25,True,1.4402404277000462,1.8673245831620287,1.2588734798801926,1.6145180850546677,-0.008980391976129777,0.894681092604128,12.592824387625527,13.538433563557112
177,1800,23930,25,True,1.4413968914642474,1.8699099748860892,1.2658096511092702,1.6212191484746252,0.0020600847355421773,0.8939261574140451,12.181741295182505,13.299614941441963
178,1800,24010,25,True,1.438390331285955,1.8652998179321685,1.2692118035103854,1.624934537792312,-0.013814612078953407,0.8933287800877687,11.761656352648027,12.886147193555212
179,1800,24090,25,True,1.4359390018826608,1.8595243415104366,1.2314491307261253,1.5832920647012834,-0.047729608639867964,0.8884613623077989,14.240846643793969,14.854996551686863
180,1800,24170,25,True,1.4441258433127602,1.8690948065214024,1.244624389309667,1.6010519603007543,-0.10157984081624725,0.8855410111187062,13.814686228829329,14.34078385352246
181,1800,24250,25,True,1.3316373304566447,1.7481164950570662,1.1711977694896942,1.5236664337639427,-0.129597881786477,0.8825501169930727,12.04829252660952,12.839536834517226
182,1800,24330,20,False,1.3327937518745303,1.7490647515056725,1.1582291185800726,1.5101931638639932,-0.13382827518826607,0.8844444193444774,13.097647933068288,13.657103742788715
183,1800,24410,15,False,1.3578630036275547,1.779686714155317,1.1696151112319142,1.5307076498752346,-0.10406525547475753,0.8814013552198778,13.863540864780395,13.99005017567117
184,1880,22650,6,False,1.1432007852249075,1.5337159829684683,1.1144798624636838,1.4633245861330522,-0.14481636068536438,0.8987329374665093,2.512325317863854,4.5895979188516645
185,1880,22730,7,False,1.136401491403359,1.5309435917333214,1.05304767421613,1.4111454007970803,0.010441713703660144,0.9057390233946206,7.334891569377837,7.825121159467843
186,1880,22890,13,False,1.3153561531229223,1.7438539846371006,1.2407116603233768,1.6007865440481266,-0.33055548795828876,0.8911756134612863,5.674850315051508,8.204095173641882
187,1880,22970,15,False,1.3153561531229223,1.7438539846371006,1.1677186879485322,1.5226118668105573,-0.17875377079825178,0.9015449951165978,11.22414372897172,12.686963459993141
188,1880,23050,18,False,1.3097595299536382,1.7391329951448322,1.150180347312059,1.500632515891464,0.047100852309940704,0.9042175389656187,12.183853523648557,13.713757367561549
189,1880,23130,22,False,1.31036086880863,1.7388230887672,1.143577371009735,1.5024472064041592,-0.12315490927330108,0.9038626656772762,12.728058488997247,13.594015624132751
190,1880,23210,24,False,1.5171136847256952,1.9711705813891112,1.2472645409343202,1.6128402050934192,-0.07775786361906067,0.9047901308148617,17.787008746161675,18.178557435814184
191,1880,23290,25,True,1.4964847053012618,1.9430561461621856,1.238064415690857,1.602813609224187,-0.0819568122348556,0.9047012091679614,17.268488524804635,17.510689930912516
192,1880,23370,25,True,1.4908418752439148,1.9373657110813218,1.2416909753338923,1.6080656949101653,-0.09734333631178496,0.903550750716382,16.712094290298843,16.997307957275705
193,1880,23450,25,True,1.493339566805096,1.9384038911909067,1.275428299105465,1.6444577198633126,-0.03759359629698973,0.8958702486857667,14.592211479793441,15.164340758055381
194,1880,23530,25,True,1.490425547441876,1.9352695478130135,1.2737154047539894,1.6411961601742109,-0.08130890919476279,0.8960408433395093,14.540152177332287,15.195474344704365
195,1880,23610,25,True,1.4817298303369457,1.9210396031172956,1.2784542397808742,1.6467092132596977,-0.04440512908596776,0.8943675336852703,13.718802604510334,14.28030892296226
196,1880,23690,25,True,1.440379253038094,1.8661612034569481,1.254450449559779,1.610485380816013,-0.06174476757631822,0.8950312722742908,12.908322796662622,13.700628979281726
197,1880,23770,25,True,1.4429232361799693,1.8687012445070827,1.2486051617674425,1.6063010052889024,-0.10490647915002926,0.8954933154435103,13.466972430700421,14.041850723302487
198,1880,23850,25,True,1.438112835879683,1.8646300599488488,1.26056788300718,1.6185093715052201,-0.05881454721851331,0.8940572002277617,12.345690021179742,13.199437986663174
199,1880,23930,25,True,1.4417668782815571,1.870684042230401,1.2778304714940412,1.6379684800331873,-0.023810058473768773,0.8917720441115882,11.370521077784218,12.440131895269115
200,1880,24010,25,True,1.439130481363556,1.8659369433276818,1.27574696924596,1.6353987580030538,-0.03721923016487284,0.8919586477441176,11.352932498712164,12.355089819567532
201,1880,24090,25,True,1.4344588569972827,1.8597282291397057,1.2429286593314568,1.5990791395130306,-0.025379058280330803,0.8862855245042226,13.352087216133292,14.015439758488213
202,1880,24170,25,True,1.44505094798156,1.8710709859910364,1.2502739100848823,1.6097643613961328,-0.1037429117913824,0.8843500905371068,13.478904544420484,13.965617902866429
203,1880,24250,25,True,1.3319611245013299,1.74807808753607,1.1720065770603572,1.5253694235724138,-0.11940695156552635,0.8821069123141807,12.008950148665768,12.740201112958623
204,1880,24330,20,False,1.3462073072915162,1.765109190001865,1.1619662797417936,1.5152205588054457,-0.1610975803654024,0.8837254032457009,13.685932809293977,14.157120285354994
205,1880,24410,15,False,1.3477335814300453,1.7682652760982416,1.157911916445186,1.5192236814223463,-0.08075458445447556,0.8830181786421083,14.08450954998423,14.083949848600598
206,1960,22970,17,False,1.493293183474051,1.9628310517205214,1.2974796418676102,1.6708418676065877,-0.0016604369707839783,0.9040364182083769,13.112866500260393,14.875920362987447
207,1960,23050,20,False,1.4852452167860344,1.9524113737338087,1.2982185215557427,1.661743630318814,0.09284950206943621,0.904791480707728,12.592310893618242,14.887628054487264
208,1960,23130,23,False,1.4841812373751517,1.9499235151182797,1.2635833853157883,1.6312532251960472,-0.06833950222696451,0.9081524788592442,14.863269155019214,16.34270716012686
209,1960,23210,24,False,1.5022663254080604,1.9503705643985727,1.244136291560368,1.6086304798740239,-0.009149173362513145,0.9043710815989638,17.1827078515906,17.52180281852899
210,1960,23290,25,True,1.49301568101006,1.9395858930282006,1.2455088132845926,1.6097392565940656,-0.07037359602907871,0.9035151057737056,16.57764689772202,17.00603400033799
211,1960,23370,25,True,1.4722941960591502,1.9143851187808159,1.235130211250524,1.5974142429427132,-0.13173567377561557,0.906803862039554,16.108464289503864,16.55732029718069
212,1960,23450,25,True,1.4967623065733227,1.9437558293133557,1.2381377665672337,1.6076401738370365,-0.10624025134881485,0.9035457170078577,17.27893192327793,17.292071895421877
213,1960,23530,25,True,1.4866327714523047,1.9284914824478188,1.2501495954176545,1.613262477792992,-0.0511585062681581,0.9024338385521639,15.907302770113676,16.345885243667713
214,1960,23610,25,True,1.4860313620201202,1.9279434288978008,1.2772028708656444,1.644384619931973,-0.053865783860791515,0.8952852077867047,14.052764732407331,14.707838659349955
215,1960,23690,25,True,1.4841350587179658,1.9221034774982855,1.2815867943635812,1.6505731474059857,-0.017084874233418763,0.8938007109664804,13.647562812063141,14.126727997272559
216,1960,23770,25,True,1.4416742880624493,1.868432686855804,1.246951608719592,1.6049183802322255,-0.08133384147030022,0.8956797646515987,13.506704042322665,14.103494788833954
217,1960,23850,25,True,1.4401018070358573,1.865814200421469,1.254447577068036,1.6132001311493067,-0.06015408028065331,0.8947337702107129,12.89174342124819,13.539079572612286
218,1960,23930,25,True,1.43977793535626,1.8653518278319405,1.2653800265641262,1.6240369809309496,-0.0575797877633715,0.8934036484130057,12.112833827320788,12.93669340552587
219,1960,24010,25,True,1.4450972183890964,1.8735820781024304,1.2604315772749117,1.621833401666239,-0.12200074985444159,0.8934883232813021,12.77876939795361,13.43675728853914
220,1960,24090,25,True,1.4461609790106817,1.8719730133802075,1.2434475710830901,1.6037580920905135,-0.11404551630434782,0.8852032186853851,14.017347367944321,14.327926704743483
221,1960,24170,25,True,1.4509250312685193,1.878749444587558,1.2533226189626576,1.6163733380456695,-0.11591590013248186,0.8833314073223936,13.619064255380671,13.965465554641217
222,1960,24250,25,True,1.335060091398029,1.751753412483922,1.173419363073019,1.5307723881293107,-0.11355300395164525,0.8812613944452253,12.107374744139454,12.614847659481269
223,1960,24330,20,False,1.342090666680067,1.7615614693263848,1.1590465295105263,1.5145994519315387,-0.13477140880094204,0.883791710556602,13.63873110170249,14.019494732096042
224,1960,24410,15,False,1.349306260072777,1.769486454945703,1.1590068227819113,1.5241944576966788,-0.07491869577977747,0.8822532509678195,14.103502141952683,13.862326923353082
225,2040,22730,7,False,1.1437557548642932,1.5347259471038044,1.094717323945475,1.4456156452437445,-0.19465011540217933,0.9011804855849146,4.287491512961744,5.80626801991722
226,2040,22810,12,False,1.1437557548642932,1.5347259471038044,1.0888403117050185,1.4384611683292603,-0.15839173196092124,0.9021561978083245,4.801326063342115,6.272440949878137
227,2040,22970,19,False,1.4929232248876185,1.9620297267131703,1.258957600836176,1.6397871947798386,0.07109987548277623,0.9075394322432175,15.67164474040884,16.423937290346696
228,2040,23050,23,False,1.4865402659258282,1.9531290616285244,1.2719129620604113,1.6463383164976517,-0.08056524966625457,0.9065536576605872,14.438041725815308,15.707653485790116
229,2040,23130,25,True,1.492738143257473,1.9451438820214584,1.248274931082783,1.618176128437511,-0.10602163231891135,0.9052656983130909,16.376831615035915,16.80943793443967
230,2040,23210,25,True,1.4792322375838345,1.9253782381149995,1.2417161996225645,1.6080711284205764,-0.1247838996936611,0.9059264892640195,16.056710496603742,16.48024805791281
231,2040,23290,25,True,1.4708141076355263,1.910370187655461,1.238137096083903,1.601992336056016,-0.0963167160556451,0.9060624447004414,15.819607001572326,16.142308626471387
232,2040,23370,25,True,1.471184045048801,1.9110795480988938,1.2397333122204013,1.6028450883302454,-0.12266854419408299,0.9059755759184497,15.732275890792588,16.12881368937647
233,2040,23450,25,True,1.4931544640017924,1.9362671460196332,1.2411059186372573,1.6107490280293009,-0.07882856638976317,0.9030022002496162,16.880272700589977,16.811632561111054
234,2040,23530,25,True,1.4939870137400808,1.9373417622042501,1.2414048059906373,1.6090236401658702,-0.09838476189852423,0.9032298303481967,16.906586565108324,16.94683552708993
235,2040,23610,25,True,1.4959296297960873,1.9412366564761179,1.239531482622427,1.6101424951237402,-0.13891434912103728,0.903199660726927,17.139719814802408,17.055837074156905
236,2040,23690,25,True,1.4447733749403764,1.8723238884206204,1.2497322301308829,1.6101814138730168,-0.07804731215513161,0.8949593958846261,13.49977430318735,14.000914914819099
237,2040,23770,25,True,1.4395929948804997,1.8659270031548842,1.2596582065127053,1.6169802486244864,-0.015494921822772878,0.8943612111895791,12.499004163515728,13.341719912380388
238,2040,23850,25,True,1.438205454329668,1.8638932375253008,1.256664477268046,1.6152476220884637,-0.04994182427871238,0.8944606157369311,12.622742913058715,13.34012112018631
239,2040,23930,25,True,1.4395929948804997,1.8659270031548842,1.2674618349595823,1.6271738696542979,-0.02673486997196787,0.8930250958665792,11.956932308857617,12.795416599733311
240,2040,24010,25,True,1.4390841544942652,1.864703284101483,1.2685166111045365,1.62874989786792,-0.0416938841728895,0.8926534351791634,11.852506530423923,12.653669259088495
241,2040,24090,24,False,1.442275704552353,1.866762224160136,1.2432560104666541,1.6057416862734901,-0.05423688579774587,0.8848617192784746,13.799004826713752,13.982527314322535
242,2040,24170,23,False,1.4595744638504748,1.8913650883409554,1.2614585883522562,1.6301347930959607,-0.10024283177096131,0.8813751035964289,13.573536698879549,13.811732957074806
243,2040,24250,22,False,1.4395930089959383,1.8774355032634424,1.2565774203008464,1.6285467528679822,-0.06039114113101024,0.8821861029893763,12.713008992919352,13.25684690434535
244,2040,24330,17,False,1.453237747065344,1.8934169237287766,1.252266861794725,1.6324169755985776,-0.0818791332121363,0.8816459459403534,13.829181472643263,13.784599939890791
