center_index,LAMBX,LAMBY,existing_cells_5x5,missing_cells_5x5,complete_5x5
3045,5160,18810,25,0,True
3046,5160,18890,25,0,True
3047,5160,18970,25,0,True
3048,5160,19050,25,0,True
3049,5160,19130,25,0,True
3050,5160,19210,25,0,True
3051,5160,19290,25,0,True
3052,5160,19370,25,0,True
3053,5160,19450,25,0,True
3054,5160,19530,25,0,True
3055,5160,19610,25,0,True
3056,5160,19690,25,0,True
3057,5160,19770,25,0,True
3058,5160,19850,25,0,True
3059,5160,19930,25,0,True
3060,5160,20010,25,0,True
3061,5160,20090,25,0,True
3062,5160,20170,25,0,True
3063,5160,20250,25,0,True
3064,5160,20330,25,0,True
3065,5160,20410,25,0,True
3066,5160,20490,25,0,True
3067,5160,20570,25,0,True
3068,5160,20650,25,0,True
3069,5160,20730,25,0,True
3070,5160,20810,25,0,True
3071,5160,20890,25,0,True
3072,5160,20970,25,0,True
3073,5160,21050,25,0,True
3074,5160,21130,25,0,True
3075,5160,21210,25,0,True
3076,5160,21290,25,0,True
3077,5160,21370,25,0,True
3078,5160,21450,25,0,True
3079,5160,21530,25,0,True
3080,5160,21610,25,0,True
3081,5160,21690,25,0,True
3082,5160,21770,25,0,True
3083,5160,21850,25,0,True
3084,5160,21930,25,0,True
3085,5160,22010,25,0,True
3086,5160,22090,25,0,True
3087,5160,22170,25,0,True
3088,5160,22250,25,0,True
3089,5160,22330,25,0,True
3090,5160,22410,25,0,True
3091,5160,22490,25,0,True
3092,5160,22570,25,0,True
3093,5160,22650,25,0,True
3094,5160,22730,25,0,True
3095,5160,22810,25,0,True
3096,5160,22890,25,0,True
3097,5160,22970,25,0,True
3098,5160,23050,25,0,True
3099,5160,23130,25,0,True
3100,5160,23210,25,0,True
3101,5160,23290,25,0,True
3102,5160,23370,25,0,True
3103,5160,23450,25,0,True
3104,5160,23530,25,0,True
3105,5160,23610,25,0,True
3106,5160,23690,25,0,True
3107,5160,23770,25,0,True
3108,5160,23850,25,0,True
3109,5160,23930,25,0,True
3110,5160,24010,25,0,True
3111,5160,24090,25,0,True
3112,5160,24170,25,0,True
3113,5160,24250,25,0,True
3114,5160,24330,25,0,True
3115,5160,24410,25,0,True
3116,5160,24490,25,0,True
3117,5160,24570,25,0,True
3118,5160,24650,25,0,True
3119,5160,24730,25,0,True
3120,5160,24810,25,0,True
3121,5160,24890,25,0,True
3122,5160,24970,25,0,True
3123,5160,25050,25,0,True
3124,5160,25130,25,0,True
3125,5160,25210,25,0,True
3126,5160,25290,25,0,True
3127,5160,25370,23,2,False
3128,5160,25450,20,5,False
3129,5160,25530,15,10,False
3130,5240,17370,17,8,False
3131,5240,17450,20,5,False
3132,5240,17530,23,2,False
3133,5240,17610,25,0,True
3134,5240,17690,25,0,True
3135,5240,17770,25,0,True
3136,5240,17850,25,0,True
3137,5240,17930,25,0,True
3138,5240,18010,25,0,True
3139,5240,18090,25,0,True
3140,5240,18170,25,0,True
3141,5240,18250,25,0,True
3142,5240,18330,25,0,True
3143,5240,18410,25,0,True
3144,5240,18490,25,0,True
3145,5240,18570,25,0,True
3146,5240,18650,25,0,True
3147,5240,18730,25,0,True
3148,5240,18810,25,0,True
3149,5240,18890,25,0,True
3150,5240,18970,25,0,True
3151,5240,19050,25,0,True
3152,5240,19130,25,0,True
3153,5240,19210,25,0,True
3154,5240,19290,25,0,True
3155,5240,19370,25,0,True
3156,5240,19450,25,0,True
3157,5240,19530,25,0,True
3158,5240,19610,25,0,True
3159,5240,19690,25,0,True
3160,5240,19770,25,0,True
3161,5240,19850,25,0,True
3162,5240,19930,25,0,True
3163,5240,20010,25,0,True
3164,5240,20090,25,0,True
3165,5240,20170,25,0,True
3166,5240,20250,25,0,True
3167,5240,20330,25,0,True
3168,5240,20410,25,0,True
3169,5240,20490,25,0,True
3170,5240,20570,25,0,True
3171,5240,20650,25,0,True
3172,5240,20730,25,0,True
3173,5240,20810,25,0,True
3174,5240,20890,25,0,True
3175,5240,20970,25,0,True
3176,5240,21050,25,0,True
3177,5240,21130,25,0,True
3178,5240,21210,25,0,True
3179,5240,21290,25,0,True
3180,5240,21370,25,0,True
3181,5240,21450,25,0,True
3182,5240,21530,25,0,True
3183,5240,21610,25,0,True
3184,5240,21690,25,0,True
3185,5240,21770,25,0,True
3186,5240,21850,25,0,True
3187,5240,21930,25,0,True
3188,5240,22010,25,0,True
3189,5240,22090,25,0,True
3190,5240,22170,25,0,True
3191,5240,22250,25,0,True
3192,5240,22330,25,0,True
3193,5240,22410,25,0,True
3194,5240,22490,25,0,True
3195,5240,22570,25,0,True
3196,5240,22650,25,0,True
3197,5240,22730,25,0,True
3198,5240,22810,25,0,True
3199,5240,22890,25,0,True
3200,5240,22970,25,0,True
3201,5240,23050,25,0,True
3202,5240,23130,25,0,True
3203,5240,23210,25,0,True
3204,5240,23290,25,0,True
3205,5240,23370,25,0,True
3206,5240,23450,25,0,True
3207,5240,23530,25,0,True
3208,5240,23610,25,0,True
3209,5240,23690,25,0,True
3210,5240,23770,25,0,True
3211,5240,23850,25,0,True
3212,5240,23930,25,0,True
3213,5240,24010,25,0,True
3214,5240,24090,25,0,True
3215,5240,24170,25,0,True
3216,5240,24250,25,0,True
3217,5240,24330,25,0,True
3218,5240,24410,25,0,True
3219,5240,24490,25,0,True
3220,5240,24570,25,0,True
3221,5240,24650,25,0,True
3222,5240,24730,25,0,True
3223,5240,24810,25,0,True
3224,5240,24890,25,0,True
3225,5240,24970,25,0,True
3226,5240,25050,25,0,True
3227,5240,25130,25,0,True
3228,5240,25210,25,0,True
3229,5240,25290,25,0,True
3230,5240,25370,24,1,False
3231,5240,25450,22,3,False
3232,5240,25530,18,7,False
3233,5240,25610,14,11,False
3234,5320,17210,10,15,False
3235,5320,17290,15,10,False
3236,5320,17370,20,5,False
3237,5320,17450,22,3,False
3238,5320,17530,24,1,False
3239,5320,17610,25,0,True
3240,5320,17690,25,0,True
3241,5320,17770,25,0,True
3242,5320,17850,25,0,True
3243,5320,17930,25,0,True
3244,5320,18010,25,0,True
3245,5320,18090,25,0,True
3246,5320,18170,25,0,True
3247,5320,18250,25,0,True
3248,5320,18330,25,0,True
3249,5320,18410,25,0,True
3250,5320,18490,25,0,True
3251,5320,18570,25,0,True
3252,5320,18650,25,0,True
3253,5320,18730,25,0,True
3254,5320,18810,25,0,True
3255,5320,18890,25,0,True
3256,5320,18970,25,0,True
3257,5320,19050,25,0,True
3258,5320,19130,25,0,True
3259,5320,19210,25,0,True
3260,5320,19290,25,0,True
3261,5320,19370,25,0,True
3262,5320,19450,25,0,True
3263,5320,19530,25,0,True
3264,5320,19610,25,0,True
3265,5320,19690,25,0,True
3266,5320,19770,25,0,True
3267,5320,19850,25,0,True
3268,5320,19930,25,0,True
3269,5320,20010,25,0,True
3270,5320,20090,25,0,True
3271,5320,20170,25,0,True
3272,5320,20250,25,0,True
3273,5320,20330,25,0,True
3274,5320,20410,25,0,True
3275,5320,20490,25,0,True
3276,5320,20570,25,0,True
3277,5320,20650,25,0,True
3278,5320,20730,25,0,True
3279,5320,20810,25,0,True
3280,5320,20890,25,0,True
3281,5320,20970,25,0,True
3282,5320,21050,25,0,True
3283,5320,21130,25,0,True
3284,5320,21210,25,0,True
3285,5320,21290,25,0,True
3286,5320,21370,25,0,True
3287,5320,21450,25,0,True
3288,5320,21530,25,0,True
3289,5320,21610,25,0,True
3290,5320,21690,25,0,True
3291,5320,21770,25,0,True
3292,5320,21850,25,0,True
3293,5320,21930,25,0,True
3294,5320,22010,25,0,True
3295,5320,22090,25,0,True
3296,5320,22170,25,0,True
3297,5320,22250,25,0,True
3298,5320,22330,25,0,True
3299,5320,22410,25,0,True
3300,5320,22490,25,0,True
3301,5320,22570,25,0,True
3302,5320,22650,25,0,True
3303,5320,22730,25,0,True
3304,5320,22810,25,0,True
3305,5320,22890,25,0,True
3306,5320,22970,25,0,True
3307,5320,23050,25,0,True
3308,5320,23130,25,0,True
3309,5320,23210,25,0,True
3310,5320,23290,25,0,True
3311,5320,23370,25,0,True
3312,5320,23450,25,0,True
3313,5320,23530,25,0,True
3314,5320,23610,25,0,True
3315,5320,23690,25,0,True
3316,5320,23770,25,0,True
3317,5320,23850,25,0,True
3318,5320,23930,25,0,True
3319,5320,24010,25,0,True
3320,5320,24090,25,0,True
3321,5320,24170,25,0,True
3322,5320,24250,25,0,True
3323,5320,24330,25,0,True
3324,5320,24410,25,0,True
3325,5320,24490,25,0,True
3326,5320,24570,25,0,True
3327,5320,24650,25,0,True
3328,5320,24730,25,0,True
3329,5320,24810,25,0,True
3330,5320,24890,25,0,True
3331,5320,24970,25,0,True
3332,5320,25050,25,0,True
3333,5320,25130,25,0,True
3334,5320,25210,25,0,True
3335,5320,25290,25,0,True
3336,5320,25370,25,0,True
3337,5320,25450,24,1,False
3338,5320,25530,21,4,False
3339,5320,25610,18,7,False
3340,5400,17210,14,11,False
3341,5400,17290,19,6,False
3342,5400,17370,23,2,False
3343,5400,17450,24,1,False
3344,5400,17530,25,0,True
3345,5400,17610,25,0,True
3346,5400,17690,25,0,True
3347,5400,17770,25,0,True
3348,5400,17850,25,0,True
3349,5400,17930,25,0,True
3350,5400,18010,25,0,True
3351,5400,18090,25,0,True
3352,5400,18170,25,0,True
3353,5400,18250,25,0,True
3354,5400,18330,25,0,True
3355,5400,18410,25,0,True
3356,5400,18490,25,0,True
3357,5400,18570,25,0,True
3358,5400,18650,25,0,True
3359,5400,18730,25,0,True
3360,5400,18810,25,0,True
3361,5400,18890,25,0,True
3362,5400,18970,25,0,True
3363,5400,19050,25,0,True
3364,5400,19130,25,0,True
3365,5400,19210,25,0,True
3366,5400,19290,25,0,True
3367,5400,19370,25,0,True
3368,5400,19450,25,0,True
3369,5400,19530,25,0,True
3370,5400,19610,25,0,True
3371,5400,19690,25,0,True
3372,5400,19770,25,0,True
3373,5400,19850,25,0,True
3374,5400,19930,25,0,True
3375,5400,20010,25,0,True
3376,5400,20090,25,0,True
3377,5400,20170,25,0,True
3378,5400,20250,25,0,True
3379,5400,20330,25,0,True
3380,5400,20410,25,0,True
3381,5400,20490,25,0,True
3382,5400,20570,25,0,True
3383,5400,20650,25,0,True
3384,5400,20730,25,0,True
3385,5400,20810,25,0,True
3386,5400,20890,25,0,True
3387,5400,20970,25,0,True
3388,5400,21050,25,0,True
3389,5400,21130,25,0,True
3390,5400,21210,25,0,True
3391,5400,21290,25,0,True
3392,5400,21370,25,0,True
3393,5400,21450,25,0,True
3394,5400,21530,25,0,True
3395,5400,21610,25,0,True
3396,5400,21690,25,0,True
3397,5400,21770,25,0,True
3398,5400,21850,25,0,True
3399,5400,21930,25,0,True
3400,5400,22010,25,0,True
3401,5400,22090,25,0,True
3402,5400,22170,25,0,True
3403,5400,22250,25,0,True
3404,5400,22330,25,0,True
3405,5400,22410,25,0,True
3406,5400,22490,25,0,True
3407,5400,22570,25,0,True
3408,5400,22650,25,0,True
3409,5400,22730,25,0,True
3410,5400,22810,25,0,True
3411,5400,22890,25,0,True
3412,5400,22970,25,0,True
3413,5400,23050,25,0,True
3414,5400,23130,25,0,True
3415,5400,23210,25,0,True
3416,5400,23290,25,0,True
3417,5400,23370,25,0,True
3418,5400,23450,25,0,True
3419,5400,23530,25,0,True
3420,5400,23610,25,0,True
3421,5400,23690,25,0,True
3422,5400,23770,25,0,True
3423,5400,23850,25,0,True
3424,5400,23930,25,0,True
3425,5400,24010,25,0,True
3426,5400,24090,25,0,True
3427,5400,24170,25,0,True
3428,5400,24250,25,0,True
3429,5400,24330,25,0,True
3430,5400,24410,25,0,True
3431,5400,24490,25,0,True
3432,5400,24570,25,0,True
3433,5400,24650,25,0,True
3434,5400,24730,25,0,True
3435,5400,24810,25,0,True
3436,5400,24890,25,0,True
3437,5400,24970,25,0,True
3438,5400,25050,25,0,True
3439,5400,25130,25,0,True
3440,5400,25210,25,0,True
3441,5400,25290,25,0,True
3442,5400,25370,25,0,True
3443,5400,25450,25,0,True
3444,5400,25530,23,2,False
3445,5400,25610,21,4,False
3446,5400,25690,19,6,False
3447,5400,25770,16,9,False
3448,5400,25850,13,12,False
3449,5480,17210,17,8,False
3450,5480,17290,22,3,False
3451,5480,17370,25,0,True
3452,5480,17450,25,0,True
3453,5480,17530,25,0,True
3454,5480,17610,25,0,True
3455,5480,17690,25,0,True
3456,5480,17770,25,0,True
3457,5480,17850,25,0,True
3458,5480,17930,25,0,True
3459,5480,18010,25,0,True
3460,5480,18090,25,0,True
3461,5480,18170,25,0,True
3462,5480,18250,25,0,True
3463,5480,18330,25,0,True
3464,5480,18410,25,0,True
3465,5480,18490,25,0,True
3466,5480,18570,25,0,True
3467,5480,18650,25,0,True
3468,5480,18730,25,0,True
3469,5480,18810,25,0,True
3470,5480,18890,25,0,True
3471,5480,18970,25,0,True
3472,5480,19050,25,0,True
3473,5480,19130,25,0,True
3474,5480,19210,25,0,True
3475,5480,19290,25,0,True
3476,5480,19370,25,0,True
3477,5480,19450,25,0,True
3478,5480,19530,25,0,True
3479,5480,19610,25,0,True
3480,5480,19690,25,0,True
3481,5480,19770,25,0,True
3482,5480,19850,25,0,True
3483,5480,19930,25,0,True
3484,5480,20010,25,0,True
3485,5480,20090,25,0,True
3486,5480,20170,25,0,True
3487,5480,20250,25,0,True
3488,5480,20330,25,0,True
3489,5480,20410,25,0,True
3490,5480,20490,25,0,True
3491,5480,20570,25,0,True
3492,5480,20650,25,0,True
3493,5480,20730,25,0,True
3494,5480,20810,25,0,True
3495,5480,20890,25,0,True
3496,5480,20970,25,0,True
3497,5480,21050,25,0,True
3498,5480,21130,25,0,True
3499,5480,21210,25,0,True
3500,5480,21290,25,0,True
3501,5480,21370,25,0,True
3502,5480,21450,25,0,True
3503,5480,21530,25,0,True
3504,5480,21610,25,0,True
3505,5480,21690,25,0,True
3506,5480,21770,25,0,True
3507,5480,21850,25,0,True
3508,5480,21930,25,0,True
3509,5480,22010,25,0,True
3510,5480,22090,25,0,True
3511,5480,22170,25,0,True
3512,5480,22250,25,0,True
3513,5480,22330,25,0,True
3514,5480,22410,25,0,True
3515,5480,22490,25,0,True
3516,5480,22570,25,0,True
3517,5480,22650,25,0,True
3518,5480,22730,25,0,True
3519,5480,22810,25,0,True
3520,5480,22890,25,0,True
3521,5480,22970,25,0,True
3522,5480,23050,25,0,True
3523,5480,23130,25,0,True
3524,5480,23210,25,0,True
3525,5480,23290,25,0,True
3526,5480,23370,25,0,True
3527,5480,23450,25,0,True
3528,5480,23530,25,0,True
3529,5480,23610,25,0,True
3530,5480,23690,25,0,True
3531,5480,23770,25,0,True
3532,5480,23850,25,0,True
3533,5480,23930,25,0,True
3534,5480,24010,25,0,True
3535,5480,24090,25,0,True
3536,5480,24170,25,0,True
3537,5480,24250,25,0,True
3538,5480,24330,25,0,True
3539,5480,24410,25,0,True
3540,5480,24490,25,0,True
3541,5480,24570,25,0,True
3542,5480,24650,25,0,True
3543,5480,24730,25,0,True
3544,5480,24810,25,0,True
3545,5480,24890,25,0,True
3546,5480,24970,25,0,True
3547,5480,25050,25,0,True
3548,5480,25130,25,0,True
3549,5480,25210,25,0,True
3550,5480,25290,25,0,True
3551,5480,25370,25,0,True
3552,5480,25450,25,0,True
3553,5480,25530,24,1,False
3554,5480,25610,23,2,False
3555,5480,25690,22,3,False
3556,5480,25770,20,5,False
3557,5480,25850,18,7,False
3558,5480,25930,17,8,False
3559,5480,26010,16,9,False
3560,5480,26090,15,10,False
3561,5480,26170,15,10,False
3562,5480,26250,15,10,False
3563,5480,26330,15,10,False
3564,5480,26410,14,11,False
3565,5480,26490,12,13,False
3566,5560,17130,14,11,False
3567,5560,17210,19,6,False
3568,5560,17290,23,2,False
3569,5560,17370,25,0,True
3570,5560,17450,25,0,True
3571,5560,17530,25,0,True
3572,5560,17610,25,0,True
3573,5560,17690,25,0,True
3574,5560,17770,25,0,True
3575,5560,17850,25,0,True
3576,5560,17930,25,0,True
3577,5560,18010,25,0,True
3578,5560,18090,25,0,True
3579,5560,18170,25,0,True
3580,5560,18250,25,0,True
3581,5560,18330,25,0,True
3582,5560,18410,25,0,True
3583,5560,18490,25,0,True
3584,5560,18570,25,0,True
3585,5560,18650,25,0,True
3586,5560,18730,25,0,True
3587,5560,18810,25,0,True
3588,5560,18890,25,0,True
3589,5560,18970,25,0,True
3590,5560,19050,25,0,True
3591,5560,19130,25,0,True
3592,5560,19210,25,0,True
3593,5560,19290,25,0,True
3594,5560,19370,25,0,True
3595,5560,19450,25,0,True
3596,5560,19530,25,0,True
3597,5560,19610,25,0,True
3598,5560,19690,25,0,True
3599,5560,19770,25,0,True
3600,5560,19850,25,0,True
3601,5560,19930,25,0,True
3602,5560,20010,25,0,True
3603,5560,20090,25,0,True
3604,5560,20170,25,0,True
3605,5560,20250,25,0,True
3606,5560,20330,25,0,True
3607,5560,20410,25,0,True
3608,5560,20490,25,0,True
3609,5560,20570,25,0,True
3610,5560,20650,25,0,True
3611,5560,20730,25,0,True
3612,5560,20810,25,0,True
3613,5560,20890,25,0,True
3614,5560,20970,25,0,True
3615,5560,21050,25,0,True
3616,5560,21130,25,0,True
3617,5560,21210,25,0,True
3618,5560,21290,25,0,True
3619,5560,21370,25,0,True
3620,5560,21450,25,0,True
3621,5560,21530,25,0,True
3622,5560,21610,25,0,True
3623,5560,21690,25,0,True
3624,5560,21770,25,0,True
3625,5560,21850,25,0,True
3626,5560,21930,25,0,True
3627,5560,22010,25,0,True
3628,5560,22090,25,0,True
3629,5560,22170,25,0,True
3630,5560,22250,25,0,True
3631,5560,22330,25,0,True
3632,5560,22410,25,0,True
3633,5560,22490,25,0,True
3634,5560,22570,25,0,True
3635,5560,22650,25,0,True
3636,5560,22730,25,0,True
3637,5560,22810,25,0,True
3638,5560,22890,25,0,True
3639,5560,22970,25,0,True
3640,5560,23050,25,0,True
3641,5560,23130,25,0,True
3642,5560,23210,25,0,True
3643,5560,23290,25,0,True
3644,5560,23370,25,0,True
3645,5560,23450,25,0,True
3646,5560,23530,25,0,True
3647,5560,23610,25,0,True
3648,5560,23690,25,0,True
3649,5560,23770,25,0,True
3650,5560,23850,25,0,True
3651,5560,23930,25,0,True
3652,5560,24010,25,0,True
3653,5560,24090,25,0,True
3654,5560,24170,25,0,True
3655,5560,24250,25,0,True
3656,5560,24330,25,0,True
3657,5560,24410,25,0,True
3658,5560,24490,25,0,True
3659,5560,24570,25,0,True
3660,5560,24650,25,0,True
3661,5560,24730,25,0,True
3662,5560,24810,25,0,True
3663,5560,24890,25,0,True
3664,5560,24970,25,0,True
3665,5560,25050,25,0,True
3666,5560,25130,25,0,True
3667,5560,25210,25,0,True
3668,5560,25290,25,0,True
3669,5560,25370,25,0,True
3670,5560,25450,25,0,True
3671,5560,25530,25,0,True
3672,5560,25610,25,0,True
3673,5560,25690,25,0,True
3674,5560,25770,24,1,False
3675,5560,25850,23,2,False
3676,5560,25930,22,3,False
3677,5560,26010,21,4,False
3678,5560,26090,20,5,False
3679,5560,26170,20,5,False
3680,5560,26250,20,5,False
3681,5560,26330,20,5,False
3682,5560,26410,19,6,False
3683,5560,26490,17,8,False
3684,5560,26570,13,12,False
3685,5640,17130,16,9,False
3686,5640,17210,21,4,False
3687,5640,17290,24,1,False
3688,5640,17370,25,0,True
3689,5640,17450,25,0,True
3690,5640,17530,25,0,True
3691,5640,17610,25,0,True
3692,5640,17690,25,0,True
3693,5640,17770,25,0,True
3694,5640,17850,25,0,True
3695,5640,17930,25,0,True
3696,5640,18010,25,0,True
3697,5640,18090,25,0,True
3698,5640,18170,25,0,True
3699,5640,18250,25,0,True
3700,5640,18330,25,0,True
3701,5640,18410,25,0,True
3702,5640,18490,25,0,True
3703,5640,18570,25,0,True
3704,5640,18650,25,0,True
3705,5640,18730,25,0,True
3706,5640,18810,25,0,True
3707,5640,18890,25,0,True
3708,5640,18970,25,0,True
3709,5640,19050,25,0,True
3710,5640,19130,25,0,True
3711,5640,19210,25,0,True
3712,5640,19290,25,0,True
3713,5640,19370,25,0,True
3714,5640,19450,25,0,True
3715,5640,19530,25,0,True
3716,5640,19610,25,0,True
3717,5640,19690,25,0,True
3718,5640,19770,25,0,True
3719,5640,19850,25,0,True
3720,5640,19930,25,0,True
3721,5640,20010,25,0,True
3722,5640,20090,25,0,True
3723,5640,20170,25,0,True
3724,5640,20250,25,0,True
3725,5640,20330,25,0,True
3726,5640,20410,25,0,True
3727,5640,20490,25,0,True
3728,5640,20570,25,0,True
3729,5640,20650,25,0,True
3730,5640,20730,25,0,True
3731,5640,20810,25,0,True
3732,5640,20890,25,0,True
3733,5640,20970,25,0,True
3734,5640,21050,25,0,True
3735,5640,21130,25,0,True
3736,5640,21210,25,0,True
3737,5640,21290,25,0,True
3738,5640,21370,25,0,True
3739,5640,21450,25,0,True
3740,5640,21530,25,0,True
3741,5640,21610,25,0,True
3742,5640,21690,25,0,True
3743,5640,21770,25,0,True
3744,5640,21850,25,0,True
3745,5640,21930,25,0,True
3746,5640,22010,25,0,True
3747,5640,22090,25,0,True
3748,5640,22170,25,0,True
3749,5640,22250,25,0,True
3750,5640,22330,25,0,True
3751,5640,22410,25,0,True
3752,5640,22490,25,0,True
3753,5640,22570,25,0,True
3754,5640,22650,25,0,True
3755,5640,22730,25,0,True
3756,5640,22810,25,0,True
3757,5640,22890,25,0,True
3758,5640,22970,25,0,True
3759,5640,23050,25,0,True
3760,5640,23130,25,0,True
3761,5640,23210,25,0,True
3762,5640,23290,25,0,True
3763,5640,23370,25,0,True
3764,5640,23450,25,0,True
3765,5640,23530,25,0,True
3766,5640,23610,25,0,True
3767,5640,23690,25,0,True
3768,5640,23770,25,0,True
3769,5640,23850,25,0,True
3770,5640,23930,25,0,True
3771,5640,24010,25,0,True
3772,5640,24090,25,0,True
3773,5640,24170,25,0,True
3774,5640,24250,25,0,True
3775,5640,24330,25,0,True
3776,5640,24410,25,0,True
3777,5640,24490,25,0,True
3778,5640,24570,25,0,True
3779,5640,24650,25,0,True
3780,5640,24730,25,0,True
3781,5640,24810,25,0,True
3782,5640,24890,25,0,True
3783,5640,24970,25,0,True
3784,5640,25050,25,0,True
3785,5640,25130,25,0,True
3786,5640,25210,25,0,True
3787,5640,25290,25,0,True
3788,5640,25370,25,0,True
3789,5640,25450,25,0,True
3790,5640,25530,25,0,True
3791,5640,25610,25,0,True
3792,5640,25690,25,0,True
3793,5640,25770,25,0,True
3794,5640,25850,25,0,True
3795,5640,25930,25,0,True
3796,5640,26010,25,0,True
3797,5640,26090,25,0,True
3798,5640,26170,25,0,True
3799,5640,26250,25,0,True
3800,5640,26330,25,0,True
3801,5640,26410,24,1,False
3802,5640,26490,22,3,False
3803,5640,26570,17,8,False
3804,5640,26650,12,13,False
3805,5720,17050,12,13,False
3806,5720,17130,17,8,False
3807,5720,17210,22,3,False
3808,5720,17290,25,0,True
3809,5720,17370,25,0,True
3810,5720,17450,25,0,True
3811,5720,17530,25,0,True
3812,5720,17610,25,0,True
3813,5720,17690,25,0,True
3814,5720,17770,25,0,True
3815,5720,17850,25,0,True
3816,5720,17930,25,0,True
3817,5720,18010,25,0,True
3818,5720,18090,25,0,True
3819,5720,18170,25,0,True
3820,5720,18250,25,0,True
3821,5720,18330,25,0,True
3822,5720,18410,25,0,True
3823,5720,18490,25,0,True
3824,5720,18570,25,0,True
3825,5720,18650,25,0,True
3826,5720,18730,25,0,True
3827,5720,18810,25,0,True
3828,5720,18890,25,0,True
3829,5720,18970,25,0,True
3830,5720,19050,25,0,True
3831,5720,19130,25,0,True
3832,5720,19210,25,0,True
3833,5720,19290,25,0,True
3834,5720,19370,25,0,True
3835,5720,19450,25,0,True
3836,5720,19530,25,0,True
3837,5720,19610,25,0,True
3838,5720,19690,25,0,True
3839,5720,19770,25,0,True
